Id_comercio,periodo_fecha,Categoria_comercio,Ciudad,segmento_final_nombre,cantidad transacciones,ticket_promedio,monto_estimado_mes,comision_estimada_mes
MYJZ3UF0R9,2021-04-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,8,24457.14285714286,195657.14285714287,9782.857142857143
MYJZ3UF0R9,2021-05-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,14,24457.14285714286,342400.0,17120.0
MZ896JX4D8,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,98777.77777777778,592666.6666666667,29633.33333333334
MZ896JX4D8,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,98777.77777777778,592666.6666666667,29633.33333333334
MZ896JX4D8,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,98777.77777777778,296333.3333333334,14816.66666666667
MZ896JX4D8,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,98777.77777777778,296333.3333333334,14816.66666666667
N04ZQSMO6S,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,909333.3333333334,909333.3333333334,45466.66666666667
N04ZQSMO6S,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,909333.3333333334,909333.3333333334,45466.66666666667
N04ZQSMO6S,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,909333.3333333334,909333.3333333334,45466.66666666667
N0M46T3Z15,2021-02-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,2,139753.75,279507.5,13975.375
N0M46T3Z15,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,3,139753.75,419261.25,20963.0625
N0M46T3Z15,2021-04-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,2,139753.75,279507.5,13975.375
N0M46T3Z15,2021-05-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,1,139753.75,139753.75,6987.6875
N0ZJGQMQNF,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio,2,26000.0,52000.0,2600.0
N0ZJGQMQNF,2021-04-01,Alimentos y bebidas,Bogotá D.C.,Valor medio,2,26000.0,52000.0,2600.0
N1EFMFXFWF,2021-02-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,1,29002000.0,29002000.0,1450100.0
N1LXZQRUJL,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,29700.0,178200.0,8910.0
N1LXZQRUJL,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,29700.0,59400.0,2970.0
N1LXZQRUJL,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,29700.0,59400.0,2970.0
N1XP9WJDOM,2021-02-01,Servicios,Bogotá D.C.,Valor medio,2,2000.0,4000.0,200.0
N2SA4YW9HR,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,4,130091.0,520364.0,26018.2
N2SA4YW9HR,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,12,130091.0,1561092.0,78054.6
N2SA4YW9HR,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,9,130091.0,1170819.0,58540.950000000004
N31C5HZ0TA,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,11,39941.666666666664,439358.3333333333,21967.916666666668
N31C5HZ0TA,2021-04-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,1,39941.666666666664,39941.666666666664,1997.0833333333333
N35GIRSG0V,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,4,290250.0,1161000.0,58050.0
N35GIRSG0V,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,4,290250.0,1161000.0,58050.0
N35GIRSG0V,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,2,290250.0,580500.0,29025.0
N3G1Y8W789,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,128,118963.3734939759,15227311.807228915,761365.5903614458
N3G1Y8W789,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,71,118963.3734939759,8446399.518072288,422319.9759036144
N3G1Y8W789,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,216,118963.3734939759,25696088.674698796,1284804.43373494
N3ZM0JOFWJ,2021-01-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,3,729467.1052631579,2188401.3157894737,109420.0657894737
N3ZM0JOFWJ,2020-12-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,7,729467.1052631579,5106269.736842105,255313.48684210528
N3ZM0JOFWJ,2021-02-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,3,729467.1052631579,2188401.3157894737,109420.0657894737
N3ZM0JOFWJ,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,1,729467.1052631579,729467.1052631579,36473.35526315789
N3ZM0JOFWJ,2021-04-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,1,729467.1052631579,729467.1052631579,36473.35526315789
N3ZM0JOFWJ,2021-05-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,4,729467.1052631579,2917868.4210526315,145893.42105263157
N404HN5ZOI,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,1336375.0,8018250.0,400912.5
N404HN5ZOI,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,1336375.0,2672750.0,133637.5
N44MBOSHB8,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,131000.0,131000.0,6550.0
N44MBOSHB8,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,131000.0,393000.0,19650.0
N44MBOSHB8,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,131000.0,262000.0,13100.0
N4W0AS3UO8,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,287118.68131868134,2296949.4505494507,114847.47252747254
N4W0AS3UO8,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,41,287118.68131868134,11771865.934065934,588593.2967032967
N4W0AS3UO8,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,19,287118.68131868134,5455254.945054946,272762.7472527473
N4W0AS3UO8,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,23,287118.68131868134,6603729.67032967,330186.48351648357
N608KWGN3F,2021-01-01,Reparación y limpieza,Soacha,Valor medio-alto,3,862500.0,2587500.0,129375.0
N608KWGN3F,2021-02-01,Reparación y limpieza,Soacha,Valor medio-alto,2,862500.0,1725000.0,86250.0
N608KWGN3F,2021-04-01,Reparación y limpieza,Soacha,Valor medio-alto,2,862500.0,1725000.0,86250.0
N608KWGN3F,2021-05-01,Reparación y limpieza,Soacha,Valor medio-alto,2,862500.0,1725000.0,86250.0
N6EOXET40P,2021-03-01,Reparación y limpieza,Soacha,Valor medio-alto,4,174000.68181818182,696002.7272727273,34800.13636363637
N6EOXET40P,2021-04-01,Reparación y limpieza,Soacha,Valor medio-alto,11,174000.68181818182,1914007.5,95700.375
N6EOXET40P,2021-05-01,Reparación y limpieza,Soacha,Valor medio-alto,7,174000.68181818182,1218004.7727272727,60900.23863636364
N6J4NVC9M4,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,7,634322.7272727273,4440259.090909091,222012.95454545456
N6J4NVC9M4,2021-04-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,8,634322.7272727273,5074581.818181818,253729.09090909094
N6J4NVC9M4,2021-05-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,7,634322.7272727273,4440259.090909091,222012.95454545456
N6L2L682AM,2020-12-01,Reparación y limpieza,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
N6UIQA504G,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,88666.66666666667,88666.66666666667,4433.333333333334
N6UIQA504G,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,88666.66666666667,709333.3333333334,35466.66666666667
N6WZU49VAK,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,476428.5714285714,1429285.7142857143,71464.28571428572
N6WZU49VAK,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,476428.5714285714,1429285.7142857143,71464.28571428572
N6WZU49VAK,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,476428.5714285714,476428.5714285714,23821.428571428572
N6YTX2K3FS,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,158769.23076923078,635076.9230769231,31753.846153846156
N6YTX2K3FS,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,158769.23076923078,952615.3846153847,47630.76923076924
N6YTX2K3FS,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,158769.23076923078,476307.69230769237,23815.38461538462
N7FTL6L4AW,2021-03-01,Comercio detallista,El Rosal,Valor medio-alto,4,330021.5,1320086.0,66004.3
N7FTL6L4AW,2021-04-01,Comercio detallista,El Rosal,Valor medio-alto,3,330021.5,990064.5,49503.225000000006
N7FTL6L4AW,2021-05-01,Comercio detallista,El Rosal,Valor medio-alto,13,330021.5,4290279.5,214513.975
N7RRLLHXAA,2021-02-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio,1,103000.0,103000.0,5150.0
N7SGMZWH5W,2021-03-01,Alimentos y bebidas,Choachí,Valor medio-alto,2,107628.125,215256.25,10762.8125
N7SGMZWH5W,2021-04-01,Alimentos y bebidas,Choachí,Valor medio-alto,3,107628.125,322884.375,16144.21875
N7SGMZWH5W,2021-05-01,Alimentos y bebidas,Choachí,Valor medio-alto,3,107628.125,322884.375,16144.21875
N8PE0TF8B3,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,4,263788.8888888889,1055155.5555555555,52757.77777777778
N8PE0TF8B3,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,4,263788.8888888889,1055155.5555555555,52757.77777777778
N8PE0TF8B3,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,1,263788.8888888889,263788.8888888889,13189.444444444445
N8ZFCDTI13,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,416263.15789473685,2081315.7894736843,104065.78947368421
N8ZFCDTI13,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,416263.15789473685,2081315.7894736843,104065.78947368421
N8ZFCDTI13,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,9,416263.15789473685,3746368.421052632,187318.4210526316
N97HUV9GU4,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,1,1000.0,1000.0,50.0
N9B2RPJXMT,2021-03-01,Transporte,Bogotá D.C.,Valor medio,1,1400.0,1400.0,70.0
N9B2RPJXMT,2021-04-01,Transporte,Bogotá D.C.,Valor medio,3,1400.0,4200.0,210.0
N9B2RPJXMT,2021-05-01,Transporte,Bogotá D.C.,Valor medio,1,1400.0,1400.0,70.0
N9P7TD2J70,2021-03-01,Reparación y limpieza,Fusagasugá,Valor alto,4,801318.1818181818,3205272.727272727,160263.63636363635
N9P7TD2J70,2021-04-01,Reparación y limpieza,Fusagasugá,Valor alto,2,801318.1818181818,1602636.3636363635,80131.81818181818
N9P7TD2J70,2021-05-01,Reparación y limpieza,Fusagasugá,Valor alto,5,801318.1818181818,4006590.9090909087,200329.54545454544
N9QIOERYT9,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,115976.3440860215,347929.0322580645,17396.451612903224
N9QIOERYT9,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,55,115976.3440860215,6378698.924731183,318934.9462365592
N9QIOERYT9,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,15,115976.3440860215,1739645.1612903227,86982.25806451614
N9QIOERYT9,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,20,115976.3440860215,2319526.88172043,115976.34408602152
NAQNKNBIGG,2021-02-01,Comercio detallista,Soacha,Valor medio,1,2000.0,2000.0,100.0
NBX81FR2HU,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,9,82910.86956521739,746197.8260869565,37309.89130434783
NBX81FR2HU,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,82910.86956521739,414554.347826087,20727.71739130435
NBX81FR2HU,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,9,82910.86956521739,746197.8260869565,37309.89130434783
NCAGAOD6WX,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio,1,12000.0,12000.0,600.0
NCCEQTC04R,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,2,880333.3333333334,1760666.6666666667,88033.33333333334
NCCEQTC04R,2021-04-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,1,880333.3333333334,880333.3333333334,44016.66666666667
NCCEQTC04R,2021-05-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,3,880333.3333333334,2641000.0,132050.0
ND1ENHC0KM,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio,2,8100.0,16200.0,810.0
ND1ENHC0KM,2021-05-01,Alimentos y bebidas,Bogotá D.C.,Valor medio,3,8100.0,24300.0,1215.0
NDHAAPXRNV,2020-12-01,Servicios,Chía,Valor medio,1,2000.0,2000.0,100.0
NEAMOVE39C,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,1,218750.0,218750.0,10937.5
NEAMOVE39C,2021-05-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,3,218750.0,656250.0,32812.5
NEARIBNJZG,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
NEIYA69TIY,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,134525.0,269050.0,13452.5
NEIYA69TIY,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,11,134525.0,1479775.0,73988.75
NEIYA69TIY,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,134525.0,403575.0,20178.75
NEIYA69TIY,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,134525.0,538100.0,26905.0
NEQ9DTJ777,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,174666.66666666666,349333.3333333333,17466.666666666668
NEQ9DTJ777,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,174666.66666666666,174666.66666666666,8733.333333333334
NFMTYV8WBQ,2021-02-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
NFVSLAFT73,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,9,226717.64705882352,2040458.8235294118,102022.9411764706
NFVSLAFT73,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,226717.64705882352,680152.9411764706,34007.64705882353
NFVSLAFT73,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,226717.64705882352,1133588.2352941176,56679.41176470588
NG1HSXTIWA,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,66085.71428571429,198257.14285714287,9912.857142857145
NG1HSXTIWA,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,11,66085.71428571429,726942.8571428572,36347.14285714286
NG1HSXTIWA,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,66085.71428571429,462600.0,23130.0
NGAQ4W1AME,2021-03-01,Comercio detallista,Soacha,Valor medio,1,12000.0,12000.0,600.0
NGGRF71F9C,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,684250.0,684250.0,34212.5
NGGRF71F9C,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,684250.0,2052750.0,102637.5
NGGRF71F9C,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,684250.0,2737000.0,136850.0
NGNYLEU476,2020-12-01,Comercio detallista,Bogotá D.C.,Valor medio,1,46000.0,46000.0,2300.0
NGNYLEU476,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio,2,46000.0,92000.0,4600.0
NGSGMDOWB1,2021-01-01,Servicios,Bogotá D.C.,Valor medio-alto,2,71666.66666666667,143333.33333333334,7166.666666666668
NGSGMDOWB1,2020-12-01,Servicios,Bogotá D.C.,Valor medio-alto,3,71666.66666666667,215000.0,10750.0
NGSGMDOWB1,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,1,71666.66666666667,71666.66666666667,3583.333333333334
NH03J6I9RH,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,749125.0,2247375.0,112368.75
NH03J6I9RH,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,749125.0,2247375.0,112368.75
NH03J6I9RH,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,749125.0,2996500.0,149825.0
NH03J6I9RH,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,749125.0,1498250.0,74912.5
NHC4IP9H70,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,2,12333.333333333334,24666.666666666668,1233.3333333333335
NHC4IP9H70,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio,1,12333.333333333334,12333.333333333334,616.6666666666667
NHON1OIGF4,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,665321.7714285714,5322574.171428571,266128.7085714286
NHON1OIGF4,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,18,665321.7714285714,11975791.885714285,598789.5942857143
NHON1OIGF4,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,13,665321.7714285714,8649183.028571429,432459.15142857144
NHON1OIGF4,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,11,665321.7714285714,7318539.485714286,365926.9742857143
NHON1OIGF4,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,20,665321.7714285714,13306435.42857143,665321.7714285715
NIUT5ZZUPT,2021-03-01,Servicios,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
NIWLOJXBJJ,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,3,208200.0,624600.0,31230.0
NIWLOJXBJJ,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,2,208200.0,416400.0,20820.0
NJCE0BHTLI,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,268727.2727272727,537454.5454545454,26872.727272727272
NJCE0BHTLI,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,268727.2727272727,537454.5454545454,26872.727272727272
NJCE0BHTLI,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,268727.2727272727,1881090.909090909,94054.54545454546
NJYDUHVEP2,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,185680.76923076922,185680.76923076922,9284.038461538461
NJYDUHVEP2,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,185680.76923076922,1485446.1538461538,74272.30769230769
NJYDUHVEP2,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,185680.76923076922,742723.0769230769,37136.153846153844
NJZB3CCY2T,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,473818.1818181818,3316727.272727273,165836.36363636365
NJZB3CCY2T,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,473818.1818181818,1421454.5454545454,71072.72727272728
NJZB3CCY2T,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,473818.1818181818,473818.1818181818,23690.909090909092
NK4QK0ET15,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,6,367619.04761904763,2205714.285714286,110285.7142857143
NK4QK0ET15,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,8,367619.04761904763,2940952.380952381,147047.61904761905
NK4QK0ET15,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,7,367619.04761904763,2573333.3333333335,128666.66666666669
NKOF8KEQQI,2021-03-01,Servicios,Bogotá D.C.,Valor medio,4,191250.0,765000.0,38250.0
NKV7GV7BEL,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,390400.0,780800.0,39040.0
NKV7GV7BEL,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,390400.0,1171200.0,58560.0
NLB22AXCTJ,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,14,303086.95652173914,4243217.391304348,212160.8695652174
NLB22AXCTJ,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,22,303086.95652173914,6667913.043478261,333395.6521739131
NLB22AXCTJ,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,17,303086.95652173914,5152478.260869565,257623.91304347827
NLB22AXCTJ,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,303086.95652173914,1818521.7391304348,90926.08695652174
NLB22AXCTJ,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,10,303086.95652173914,3030869.5652173916,151543.4782608696
NLS9X2N5UB,2021-03-01,Belleza y cuidado personal,Funza,Valor medio-alto,5,88833.33333333333,444166.6666666666,22208.333333333332
NLS9X2N5UB,2021-04-01,Belleza y cuidado personal,Funza,Valor medio-alto,1,88833.33333333333,88833.33333333333,4441.666666666667
NM5ILTMM7K,2021-03-01,Alimentos y bebidas,Pasto,Valor medio-alto,101,151627.0061728395,15314327.62345679,765716.3811728396
NM5ILTMM7K,2021-04-01,Alimentos y bebidas,Pasto,Valor medio-alto,94,151627.0061728395,14252938.580246912,712646.9290123456
NM5ILTMM7K,2021-05-01,Alimentos y bebidas,Pasto,Valor medio-alto,129,151627.0061728395,19559883.796296295,977994.1898148148
NMJJKOS27I,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
NMKD6JY5GJ,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,1344250.6875,5377002.75,268850.1375
NMKD6JY5GJ,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,9,1344250.6875,12098256.1875,604912.8093750001
NMKD6JY5GJ,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,1344250.6875,4032752.0625,201637.60312500002
NMY7YZPPTD,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,4,79545.45454545454,318181.8181818182,15909.09090909091
NMY7YZPPTD,2021-04-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,1,79545.45454545454,79545.45454545454,3977.2727272727275
NMY7YZPPTD,2021-05-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,6,79545.45454545454,477272.7272727273,23863.636363636368
NNDMK03GZ9,2021-02-01,Reparación y limpieza,Soacha,Valor medio,1,2000.0,2000.0,100.0
NNS6KMWD7K,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,1,244363.63636363635,244363.63636363635,12218.181818181818
NNS6KMWD7K,2021-04-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,8,244363.63636363635,1954909.0909090908,97745.45454545454
NNS6KMWD7K,2021-05-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,2,244363.63636363635,488727.2727272727,24436.363636363636
NRGM093MBH,2021-01-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,2,48000.0,96000.0,4800.0
NRGM093MBH,2020-12-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,1,48000.0,48000.0,2400.0
NRGM093MBH,2021-04-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,1,48000.0,48000.0,2400.0
NRGOCCZLW3,2021-01-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,1,85714.28571428571,85714.28571428571,4285.714285714285
NRGOCCZLW3,2020-12-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,1,85714.28571428571,85714.28571428571,4285.714285714285
NRGOCCZLW3,2021-02-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,1,85714.28571428571,85714.28571428571,4285.714285714285
NRGOCCZLW3,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,2,85714.28571428571,171428.57142857142,8571.42857142857
NRGOCCZLW3,2021-04-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,1,85714.28571428571,85714.28571428571,4285.714285714285
